0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
0.000000, 1.140000, 0.000000, 0.000000
